Date,Open,High,Low,Close,Adj Close,Volume
4/15/2013,600,606,552,1.89,567,6800
4/16/2013,585,588,543,1.89,567,3600
4/17/2013,558,561,510,1.74,522,4000
4/18/2013,522,537,495,1.76,528,2700
4/19/2013,531,540,516,1.77,531,1600
4/22/2013,531,540,519,1.76,528,1200
4/23/2013,534,534,501,1.7,510,2700
4/24/2013,507,525,495,1.7,510,1900
4/25/2013,510,525,492,1.68,504,2900
4/26/2013,510,519,495,1.69,507,3900
4/29/2013,522,564,516,1.79,537,5900
4/30/2013,564,576,504,1.85,555,5900
5/1/2013,525,537,474,1.66,498,5600
5/2/2013,513,516,492,1.7,510,2100
5/3/2013,516,540,516,1.8,540,2200
5/6/2013,549,552,525,1.78,534,1500
